id_detalle,id_transaccion,id_producto,cantidad,subtotal
985,1388,62,3,1327859.01
986,1388,40,3,710770.35
987,1388,47,1,329669.09
988,1389,93,1,668142.7
989,1389,24,3,1046967.6
990,1390,18,3,1429455.84
991,1390,1,2,522610.8
992,1391,46,2,619697.6
993,1392,68,1,277980.14
994,1392,95,2,1117130.02
995,1392,78,3,1076976.57
996,1393,30,3,303733.86
997,1393,26,2,1123055.72
998,1394,68,1,277980.14
999,1394,32,3,1036394.7
1000,1395,13,1,483262.28
1001,1396,40,2,473846.9
1002,1396,78,2,717984.38
1003,1396,99,1,458733.25
1004,1396,15,2,331469.46
1005,1397,33,2,301425.18
1006,1398,84,3,402591.57
1007,1399,78,1,358992.19
1008,1400,15,1,165734.73
1009,1400,36,2,712105.94
1010,1400,17,2,124096.72
1011,1401,37,3,728103.69
1012,1401,8,2,90979.58
1013,1401,100,1,183207.79
1014,1401,26,2,1123055.72
1015,1402,76,1,488609.35
1016,1403,58,1,499448.01
1017,1403,90,3,490797.51
1018,1403,89,1,357138.89
1019,1404,25,1,242575.79
1020,1404,91,2,614905.38
1021,1405,53,3,1267035.24
1022,1406,87,2,929869.44
1023,1406,19,1,298102.44
1024,1406,34,2,288754.26
1025,1407,27,3,526392.36
1026,1407,44,2,256075.92
1027,1408,59,1,404919.3
1028,1409,66,2,870558.56
1029,1409,39,1,154749.32
1030,1410,69,3,657445.44
1031,1411,50,3,1704581.85
1032,1411,48,1,140053.17
1033,1411,70,2,735081.96
1034,1411,61,2,1257425.6
1035,1412,89,3,1071416.67
1036,1412,13,2,966524.56
1037,1412,12,1,446814.64
1038,1412,11,2,808621.84
1039,1413,90,2,327198.34
1040,1413,2,1,230744.14
1041,1414,80,3,412212.81
1042,1415,3,1,161465.3
1043,1416,43,1,417837.75
1044,1416,47,1,329669.09
1045,1416,19,1,298102.44
1046,1417,20,1,447956.17
1047,1418,16,3,934818.12
1048,1418,96,3,552586.74
1049,1418,38,2,593458.62
1050,1418,83,1,471870.33
1051,1419,54,2,165321.24
1052,1420,45,2,227918.66
1053,1420,93,2,1336285.4
1054,1420,91,2,614905.38
1055,1420,44,1,128037.96
1056,1421,48,1,140053.17
1057,1421,86,2,1135286.88
1058,1421,60,3,867650.49
1059,1421,55,3,690544.23
1060,1422,65,3,1233691.65
1061,1422,18,3,1429455.84
1062,1423,4,2,423680.44
1063,1423,85,2,131911.6
1064,1423,92,1,97166.73
1065,1424,75,1,137498.31
1066,1424,54,2,165321.24
1067,1424,14,3,685602.99
1068,1425,9,2,504889.2
1069,1425,22,1,347027.95
1070,1426,55,2,460362.82
1071,1426,56,1,227697.6
1072,1426,100,2,366415.58
1073,1426,78,1,358992.19
1074,1427,10,1,230059.91
1075,1427,25,1,242575.79
1076,1428,2,1,230744.14
1077,1428,62,3,1327859.01
1078,1428,16,1,311606.04
1079,1429,98,3,267464.43
1080,1429,77,1,258391.07
1081,1430,4,2,423680.44
1082,1430,34,3,433131.39
1083,1431,8,3,136469.37
1084,1431,78,2,717984.38
1085,1431,97,3,1274357.46
1086,1432,30,2,202489.24
1087,1433,4,2,423680.44
1088,1434,60,2,578433.66
1089,1434,96,3,552586.74
1090,1435,81,2,942875.66
1091,1435,4,1,211840.22
1092,1435,20,2,895912.34
1093,1435,6,3,956677.65
1094,1436,19,2,596204.88
1095,1437,80,3,412212.81
1096,1437,92,2,194333.46
1097,1437,84,2,268394.38
1098,1438,19,1,298102.44
1099,1438,23,2,863378.6
1100,1439,22,3,1041083.85
1101,1440,46,3,929546.4
1102,1440,2,3,692232.42
1103,1440,79,1,139793.07
1104,1440,30,2,202489.24
1105,1441,89,1,357138.89
1106,1441,50,1,568193.95
1107,1442,94,2,792579.88
1108,1443,1,3,783916.2
1109,1443,51,1,83705.53
1110,1443,34,2,288754.26
1111,1444,58,2,998896.02
1112,1444,40,1,236923.45
1113,1444,6,2,637785.1
1114,1444,5,3,302503.5
1115,1445,89,1,357138.89
1116,1445,35,3,439974.69
1117,1446,89,2,714277.78
1118,1446,90,1,163599.17
1119,1446,37,3,728103.69
1120,1447,28,3,788961.78
1121,1447,52,2,842235.6
1122,1447,74,2,451884.8
1123,1448,69,2,438296.96
1124,1449,39,1,154749.32
1125,1449,25,1,242575.79
1126,1449,60,2,578433.66
1127,1449,64,1,280675.77
1128,1450,74,1,225942.4
1129,1451,57,3,1307343.48
1130,1452,69,3,657445.44
1131,1452,27,3,526392.36
1132,1453,94,1,396289.94
1133,1453,37,1,242701.23
1134,1454,19,1,298102.44
1135,1455,60,1,289216.83
1136,1456,97,2,849571.64
1137,1456,53,1,422345.08
1138,1456,96,1,184195.58
1139,1457,27,2,350928.24
1140,1457,10,2,460119.82
1141,1458,11,3,1212932.76
1142,1458,22,2,694055.9
1143,1459,10,3,690179.73
1144,1460,31,3,946559.25
1145,1461,44,3,384113.88
1146,1461,88,1,108736.74
1147,1461,16,1,311606.04
1148,1461,57,2,871562.32
1149,1462,52,1,421117.8
1150,1462,63,2,422493.48
1151,1463,7,3,1799919.42
1152,1464,85,2,131911.6
1153,1464,85,2,131911.6
1154,1464,63,3,633740.22
1155,1465,71,2,244193.64
1156,1466,96,3,552586.74
1157,1466,61,1,628712.8
1158,1466,23,1,431689.3
1159,1466,74,3,677827.2
1160,1467,8,2,90979.58
1161,1468,39,3,464247.96
1162,1468,97,3,1274357.46
1163,1469,36,1,356052.97
1164,1469,69,1,219148.48
1165,1469,22,1,347027.95
1166,1470,63,3,633740.22
1167,1470,27,3,526392.36
1168,1471,41,2,594803.22
1169,1471,16,2,623212.08
1170,1471,46,2,619697.6
1171,1471,62,3,1327859.01
1172,1472,6,1,318892.55
1173,1472,81,3,1414313.49
1174,1472,66,1,435279.28
1175,1472,24,2,697978.4
1176,1473,74,1,225942.4
1177,1473,44,3,384113.88
1178,1473,26,2,1123055.72
1179,1473,49,2,868349.28
1180,1474,46,2,619697.6
1181,1474,91,2,614905.38
1182,1474,85,1,65955.8
1183,1474,71,3,366290.46
1184,1475,53,1,422345.08
1185,1475,52,3,1263353.4
1186,1475,39,3,464247.96
1187,1475,86,3,1702930.32
1188,1476,31,3,946559.25
1189,1477,9,1,252444.6
1190,1477,15,2,331469.46
1191,1478,96,3,552586.74
1192,1479,1,2,522610.8
1193,1479,85,1,65955.8
1194,1480,81,1,471437.83
1195,1481,61,1,628712.8
1196,1481,49,2,868349.28
1197,1481,40,3,710770.35
1198,1482,55,1,230181.41
1199,1482,24,2,697978.4
1200,1483,7,3,1799919.42
1201,1483,51,3,251116.59
1202,1484,7,1,599973.14
1203,1484,93,2,1336285.4
1204,1485,93,2,1336285.4
1205,1485,51,1,83705.53
1206,1485,59,2,809838.6
1207,1486,88,1,108736.74
1208,1486,8,3,136469.37
1209,1487,81,2,942875.66
1210,1487,81,2,942875.66
1211,1487,12,3,1340443.92
1212,1487,58,3,1498344.03
1213,1488,28,3,788961.78
1214,1489,29,1,258379.82
1215,1489,95,2,1117130.02
1216,1489,53,1,422345.08
1217,1489,91,2,614905.38
1218,1490,16,2,623212.08
1219,1490,93,3,2004428.1
1220,1490,93,1,668142.7
1221,1490,21,2,674857.32
1222,1491,85,2,131911.6
1223,1491,17,2,124096.72
1224,1491,24,1,348989.2
1225,1491,53,3,1267035.24
1226,1492,25,1,242575.79
1227,1493,35,2,293316.46
1228,1494,77,1,258391.07
1229,1494,95,2,1117130.02
1230,1495,23,3,1295067.9
1231,1495,76,2,977218.7
1232,1495,26,3,1684583.58
1233,1496,69,3,657445.44
1234,1496,26,2,1123055.72
1235,1496,12,2,893629.28
1236,1496,80,3,412212.81
1237,1497,100,2,366415.58
1238,1497,52,1,421117.8
1239,1498,97,1,424785.82
1240,1498,64,1,280675.77
1241,1499,32,3,1036394.7
1242,1499,94,2,792579.88
1243,1499,85,3,197867.4
1244,1499,75,3,412494.93
1245,1500,15,1,165734.73
1246,1501,68,3,833940.42
1247,1501,4,3,635520.66
1248,1501,93,2,1336285.4
1249,1502,89,2,714277.78
1250,1503,32,1,345464.9
1251,1503,26,2,1123055.72
1252,1503,9,2,504889.2
1253,1503,69,2,438296.96
1254,1504,80,1,137404.27
1255,1504,77,3,775173.21
1256,1504,44,2,256075.92
1257,1505,94,2,792579.88
1258,1505,33,2,301425.18
1259,1505,73,3,79507.17
1260,1505,1,2,522610.8
1261,1506,27,2,350928.24
1262,1506,1,3,783916.2
1263,1507,49,3,1302523.92
1264,1507,98,2,178309.62
1265,1507,87,3,1394804.16
1266,1507,99,3,1376199.75
1267,1508,7,1,599973.14
1268,1508,44,2,256075.92
1269,1508,26,2,1123055.72
1270,1509,8,3,136469.37
1271,1509,63,3,633740.22
1272,1510,62,3,1327859.01
1273,1511,9,3,757333.8
1274,1511,14,1,228534.33
1275,1511,71,3,366290.46
1276,1511,42,3,734979.99
1277,1512,53,1,422345.08
1278,1513,67,3,596037.36
1279,1513,20,1,447956.17
1280,1513,14,1,228534.33
1281,1513,14,2,457068.66
1282,1514,65,3,1233691.65
1283,1514,83,1,471870.33
1284,1514,15,3,497204.19
1285,1515,78,1,358992.19
1286,1515,64,1,280675.77
1287,1515,58,3,1498344.03
1288,1515,73,1,26502.39
1289,1516,49,3,1302523.92
1290,1516,20,2,895912.34
1291,1516,93,1,668142.7
1292,1517,40,1,236923.45
1293,1518,31,2,631039.5
1294,1519,90,2,327198.34
1295,1519,100,1,183207.79
1296,1519,45,3,341877.99
1297,1519,4,3,635520.66
1298,1520,22,3,1041083.85
1299,1520,57,2,871562.32
1300,1520,99,2,917466.5
1301,1521,76,3,1465828.05
1302,1521,47,3,989007.27
1303,1521,36,1,356052.97
1304,1521,81,3,1414313.49
1305,1522,87,3,1394804.16
1306,1522,52,2,842235.6
1307,1523,3,1,161465.3
1308,1523,66,3,1305837.84
1309,1523,83,2,943740.66
1310,1523,18,2,952970.56
1311,1524,81,2,942875.66
1312,1524,43,1,417837.75
1313,1524,21,1,337428.66
1314,1524,67,3,596037.36
1315,1525,18,1,476485.28
1316,1525,29,1,258379.82
1317,1526,83,2,943740.66
1318,1526,53,1,422345.08
1319,1526,40,2,473846.9
1320,1527,19,1,298102.44
1321,1528,92,2,194333.46
1322,1528,51,3,251116.59
1323,1529,47,1,329669.09
1324,1529,13,3,1449786.84
1325,1530,100,1,183207.79
1326,1531,50,1,568193.95
1327,1531,73,1,26502.39
1328,1531,45,2,227918.66
1329,1532,78,1,358992.19
1330,1532,15,2,331469.46
1331,1533,66,3,1305837.84
1332,1534,87,2,929869.44
1333,1534,47,3,989007.27
1334,1535,96,2,368391.16
1335,1535,8,3,136469.37
1336,1535,93,3,2004428.1
1337,1536,92,1,97166.73
1338,1536,72,1,668003.98
1339,1536,18,2,952970.56
1340,1536,10,3,690179.73
1341,1537,57,3,1307343.48
1342,1537,71,2,244193.64
1343,1537,73,1,26502.39
1344,1537,41,3,892204.83
1345,1538,82,3,379251.33
1346,1538,87,3,1394804.16
1347,1539,12,3,1340443.92
1348,1539,83,1,471870.33
1349,1539,65,1,411230.55
1350,1540,33,1,150712.59
1351,1540,35,1,146658.23
1352,1540,87,2,929869.44
1353,1540,6,1,318892.55
1354,1541,4,3,635520.66
1355,1541,28,2,525974.52
1356,1542,84,1,134197.19
1357,1543,96,3,552586.74
1358,1543,78,1,358992.19
1359,1544,80,3,412212.81
1360,1544,82,2,252834.22
1361,1544,89,3,1071416.67
1362,1545,36,1,356052.97
1363,1545,93,1,668142.7
1364,1545,37,1,242701.23
1365,1545,37,2,485402.46
1366,1546,65,2,822461.1
1367,1546,38,2,593458.62
1368,1546,75,2,274996.62
1369,1547,61,1,628712.8
1370,1547,91,3,922358.07
1371,1547,26,2,1123055.72
1372,1548,10,3,690179.73
1373,1548,85,2,131911.6
1374,1548,46,2,619697.6
1375,1548,69,3,657445.44
1376,1549,1,1,261305.4
1377,1550,47,2,659338.18
1378,1550,14,3,685602.99
1379,1550,56,1,227697.6
1380,1551,39,1,154749.32
1381,1551,18,3,1429455.84
1382,1552,76,1,488609.35
1383,1552,4,3,635520.66
1384,1552,11,3,1212932.76
1385,1552,32,1,345464.9
1386,1553,14,2,457068.66
1387,1553,88,3,326210.22
1388,1554,4,3,635520.66
1389,1554,59,3,1214757.9
1390,1554,6,1,318892.55
1391,1555,83,2,943740.66
1392,1556,15,1,165734.73
1393,1557,26,2,1123055.72
1394,1557,24,1,348989.2
1395,1558,20,2,895912.34
1396,1558,47,1,329669.09
1397,1558,7,1,599973.14
1398,1559,87,2,929869.44
1399,1560,9,2,504889.2
1400,1560,22,3,1041083.85
1401,1560,77,1,258391.07
1402,1560,56,3,683092.8
1403,1561,37,1,242701.23
1404,1562,8,1,45489.79
1405,1563,5,1,100834.5
1406,1563,22,2,694055.9
1407,1563,39,1,154749.32
1408,1563,42,3,734979.99
1409,1564,52,3,1263353.4
1410,1564,51,1,83705.53
1411,1565,55,3,690544.23
1412,1566,33,3,452137.77
1413,1566,38,1,296729.31
1414,1566,23,2,863378.6
1415,1567,83,2,943740.66
1416,1568,76,1,488609.35
1417,1569,72,2,1336007.96
1418,1569,61,3,1886138.4
1419,1569,43,3,1253513.25
1420,1570,86,2,1135286.88
1421,1570,96,3,552586.74
1422,1570,20,2,895912.34
1423,1571,91,1,307452.69
1424,1571,93,3,2004428.1
1425,1571,26,2,1123055.72
1426,1571,96,1,184195.58
1427,1572,25,3,727727.37
1428,1573,16,3,934818.12
1429,1573,91,3,922358.07
1430,1573,61,3,1886138.4
1431,1573,91,2,614905.38
1432,1574,90,1,163599.17
1433,1574,92,2,194333.46
1434,1574,11,1,404310.92
1435,1574,15,2,331469.46
1436,1575,84,3,402591.57
1437,1575,68,1,277980.14
1438,1575,45,1,113959.33
1439,1575,47,1,329669.09
1440,1576,10,2,460119.82
1441,1577,9,3,757333.8
1442,1577,85,1,65955.8
1443,1578,28,1,262987.26
1444,1579,58,3,1498344.03
1445,1580,93,2,1336285.4
1446,1580,2,1,230744.14
1447,1580,24,1,348989.2
1448,1581,26,2,1123055.72
1449,1581,71,2,244193.64
1450,1582,28,2,525974.52
1451,1582,76,2,977218.7
1452,1583,20,3,1343868.51
1453,1584,5,3,302503.5
1454,1585,97,1,424785.82
1455,1585,33,1,150712.59
1456,1585,99,3,1376199.75
1457,1585,78,2,717984.38
1458,1586,99,3,1376199.75
1459,1587,75,2,274996.62
1460,1587,35,3,439974.69
1461,1587,23,1,431689.3
1462,1587,32,1,345464.9
1463,1588,24,3,1046967.6
1464,1588,18,3,1429455.84
1465,1589,3,3,484395.9
1466,1589,25,1,242575.79
1467,1590,36,1,356052.97
1468,1590,53,1,422345.08
1469,1591,100,1,183207.79
1470,1592,17,3,186145.08
1471,1592,93,2,1336285.4
1472,1593,30,2,202489.24
1473,1594,11,3,1212932.76
1474,1595,22,2,694055.9
1475,1595,2,2,461488.28
1476,1596,77,2,516782.14
1477,1596,2,3,692232.42
1478,1597,6,2,637785.1
1479,1597,61,2,1257425.6
1480,1598,77,3,775173.21
1481,1598,74,3,677827.2
1482,1598,23,2,863378.6
1483,1598,3,1,161465.3
1484,1599,84,3,402591.57
1485,1599,29,1,258379.82
1486,1599,78,3,1076976.57
1487,1599,59,1,404919.3
1488,1600,46,3,929546.4
1489,1600,71,1,122096.82
1490,1601,2,3,692232.42
1491,1601,81,3,1414313.49
1492,1601,61,2,1257425.6
1493,1601,11,3,1212932.76
1494,1602,30,3,303733.86
1495,1603,44,1,128037.96
1496,1604,44,1,128037.96
1497,1605,64,3,842027.31
1498,1605,57,2,871562.32
1499,1606,30,1,101244.62
1500,1606,7,1,599973.14
1501,1607,3,3,484395.9
1502,1607,83,1,471870.33
1503,1607,21,1,337428.66
1504,1607,85,2,131911.6
1505,1608,20,2,895912.34
1506,1608,18,2,952970.56
1507,1608,49,1,434174.64
1508,1609,76,2,977218.7
1509,1609,99,1,458733.25
1510,1609,90,1,163599.17
1511,1610,42,3,734979.99
1512,1610,57,3,1307343.48
1513,1610,100,2,366415.58
1514,1611,56,3,683092.8
1515,1611,65,1,411230.55
1516,1611,22,3,1041083.85
1517,1612,86,3,1702930.32
1518,1612,9,3,757333.8
1519,1612,64,3,842027.31
1520,1612,84,2,268394.38
1521,1613,5,2,201669.0
1522,1614,57,3,1307343.48
1523,1614,23,1,431689.3
1524,1614,52,3,1263353.4
1525,1615,86,2,1135286.88
1526,1615,57,2,871562.32
1527,1615,98,1,89154.81
1528,1616,45,3,341877.99
1529,1616,51,1,83705.53
1530,1617,7,1,599973.14
1531,1618,36,1,356052.97
1532,1619,94,2,792579.88
1533,1620,40,1,236923.45
1534,1620,56,2,455395.2
1535,1620,49,2,868349.28
1536,1620,84,1,134197.19
1537,1621,42,3,734979.99
1538,1622,61,1,628712.8
1539,1622,93,2,1336285.4
1540,1623,84,1,134197.19
1541,1623,38,2,593458.62
1542,1624,87,3,1394804.16
1543,1624,4,3,635520.66
1544,1625,55,2,460362.82
1545,1626,23,1,431689.3
1546,1627,75,1,137498.31
1547,1627,18,1,476485.28
1548,1628,23,1,431689.3
1549,1628,34,1,144377.13
1550,1628,27,2,350928.24
1551,1628,45,3,341877.99
1552,1629,14,3,685602.99
1553,1629,46,2,619697.6
1554,1629,43,2,835675.5
1555,1630,33,1,150712.59
1556,1631,48,2,280106.34
1557,1631,33,1,150712.59
1558,1631,54,3,247981.86
1559,1631,24,1,348989.2
1560,1632,74,2,451884.8
1561,1632,46,2,619697.6
1562,1632,79,1,139793.07
1563,1633,40,1,236923.45
1564,1633,79,2,279586.14
1565,1633,66,2,870558.56
1566,1634,18,1,476485.28
1567,1634,84,1,134197.19
1568,1634,79,1,139793.07
1569,1634,44,1,128037.96
1570,1635,42,3,734979.99
1571,1635,85,2,131911.6
1572,1636,35,3,439974.69
1573,1636,26,2,1123055.72
1574,1636,55,1,230181.41
1575,1636,83,1,471870.33
1576,1637,93,3,2004428.1
1577,1638,37,3,728103.69
1578,1638,8,2,90979.58
1579,1639,70,1,367540.98
1580,1639,12,2,893629.28
1581,1639,40,2,473846.9
1582,1639,57,2,871562.32
1583,1640,93,2,1336285.4
1584,1640,74,1,225942.4
1585,1640,79,2,279586.14
1586,1640,91,1,307452.69
1587,1641,92,3,291500.19
1588,1641,59,2,809838.6
1589,1641,49,1,434174.64
1590,1642,66,2,870558.56
1591,1642,10,2,460119.82
1592,1642,46,1,309848.8
1593,1642,29,3,775139.46
1594,1643,6,2,637785.1
1595,1643,88,2,217473.48
1596,1643,93,1,668142.7
1597,1643,69,1,219148.48
1598,1644,21,2,674857.32
1599,1644,11,3,1212932.76
1600,1644,53,3,1267035.24
1601,1645,52,2,842235.6
1602,1645,94,2,792579.88
1603,1646,83,1,471870.33
1604,1646,43,1,417837.75
1605,1647,98,3,267464.43
1606,1647,4,1,211840.22
1607,1647,58,1,499448.01
1608,1647,52,1,421117.8
1609,1648,47,1,329669.09
1610,1648,6,2,637785.1
1611,1648,76,2,977218.7
1612,1648,90,1,163599.17
1613,1649,79,2,279586.14
1614,1649,28,1,262987.26
1615,1649,54,2,165321.24
1616,1650,8,1,45489.79
1617,1650,6,3,956677.65
1618,1651,27,3,526392.36
1619,1651,37,2,485402.46
1620,1652,17,2,124096.72
1621,1652,69,3,657445.44
1622,1653,81,2,942875.66
1623,1653,36,1,356052.97
1624,1653,31,3,946559.25
1625,1653,78,1,358992.19
1626,1654,36,1,356052.97
1627,1654,1,2,522610.8
1628,1655,55,2,460362.82
1629,1655,25,1,242575.79
1630,1655,69,3,657445.44
1631,1655,49,1,434174.64
1632,1656,45,3,341877.99
1633,1656,51,3,251116.59
1634,1656,66,3,1305837.84
1635,1656,63,2,422493.48
1636,1657,38,3,890187.93
1637,1657,79,1,139793.07
1638,1657,57,1,435781.16
1639,1657,81,2,942875.66
1640,1658,23,2,863378.6
1641,1659,94,1,396289.94
1642,1659,98,1,89154.81
1643,1660,17,1,62048.36
1644,1660,43,3,1253513.25
1645,1660,3,1,161465.3
1646,1661,25,1,242575.79
1647,1661,86,2,1135286.88
1648,1662,67,2,397358.24
1649,1662,70,2,735081.96
1650,1662,47,2,659338.18
1651,1663,79,2,279586.14
1652,1663,73,3,79507.17
1653,1663,12,2,893629.28
1654,1664,42,3,734979.99
1655,1664,99,2,917466.5
1656,1665,84,1,134197.19
1657,1665,24,3,1046967.6
1658,1666,68,2,555960.28
1659,1666,21,1,337428.66
1660,1666,6,1,318892.55
1661,1666,81,2,942875.66
1662,1667,33,2,301425.18
1663,1667,71,1,122096.82
1664,1668,50,3,1704581.85
1665,1668,44,3,384113.88
1666,1668,71,3,366290.46
1667,1668,97,1,424785.82
1668,1669,35,1,146658.23
1669,1670,63,2,422493.48
1670,1670,62,1,442619.67
1671,1670,80,1,137404.27
1672,1670,84,2,268394.38
1673,1671,6,3,956677.65
1674,1671,43,1,417837.75
1675,1672,83,3,1415610.99
1676,1672,77,1,258391.07
1677,1673,62,1,442619.67
1678,1673,1,1,261305.4
1679,1673,73,2,53004.78
1680,1673,90,2,327198.34
1681,1674,48,1,140053.17
1682,1674,100,1,183207.79
1683,1674,27,1,175464.12
1684,1675,21,2,674857.32
1685,1675,39,2,309498.64
1686,1676,72,1,668003.98
1687,1676,45,2,227918.66
1688,1676,25,3,727727.37
1689,1676,46,1,309848.8
1690,1677,96,2,368391.16
1691,1677,31,3,946559.25
1692,1677,62,2,885239.34
1693,1678,63,3,633740.22
1694,1678,46,1,309848.8
1695,1678,22,2,694055.9
1696,1678,4,1,211840.22
1697,1679,20,3,1343868.51
1698,1679,99,3,1376199.75
1699,1679,69,2,438296.96
1700,1680,89,3,1071416.67
1701,1680,54,1,82660.62
1702,1681,75,1,137498.31
1703,1681,28,1,262987.26
1704,1681,14,1,228534.33
1705,1682,61,3,1886138.4
1706,1683,5,1,100834.5
1707,1683,80,1,137404.27
1708,1683,38,1,296729.31
1709,1683,34,2,288754.26
1710,1684,58,3,1498344.03
1711,1684,21,1,337428.66
1712,1684,93,1,668142.7
1713,1684,50,1,568193.95
1714,1685,49,2,868349.28
1715,1685,63,2,422493.48
1716,1686,8,3,136469.37
1717,1686,10,2,460119.82
1718,1687,35,2,293316.46
1719,1687,93,3,2004428.1
1720,1688,4,2,423680.44
1721,1688,1,3,783916.2
1722,1689,56,1,227697.6
1723,1689,84,2,268394.38
1724,1690,76,1,488609.35
1725,1690,44,1,128037.96
1726,1690,99,1,458733.25
1727,1691,66,3,1305837.84
1728,1691,7,1,599973.14
1729,1692,20,1,447956.17
1730,1692,57,2,871562.32
1731,1692,23,1,431689.3
1732,1693,24,3,1046967.6
1733,1694,48,2,280106.34
1734,1694,62,2,885239.34
1735,1694,19,1,298102.44
1736,1694,81,3,1414313.49
1737,1695,17,2,124096.72
1738,1695,97,2,849571.64
1739,1696,18,1,476485.28
1740,1697,27,3,526392.36
1741,1698,52,3,1263353.4
1742,1698,8,1,45489.79
1743,1698,20,2,895912.34
1744,1699,2,2,461488.28
1745,1699,60,1,289216.83
1746,1699,43,2,835675.5
1747,1699,94,3,1188869.82
1748,1700,49,3,1302523.92
1749,1700,95,1,558565.01
1750,1701,12,1,446814.64
1751,1701,41,3,892204.83
1752,1701,68,1,277980.14
1753,1702,87,2,929869.44
1754,1703,12,2,893629.28
1755,1703,12,3,1340443.92
1756,1704,5,2,201669.0
1757,1704,85,1,65955.8
1758,1704,78,1,358992.19
1759,1704,76,2,977218.7
1760,1705,89,2,714277.78
1761,1705,81,1,471437.83
1762,1705,70,1,367540.98
1763,1705,76,1,488609.35
1764,1706,40,2,473846.9
1765,1707,74,2,451884.8
1766,1707,18,1,476485.28
1767,1707,1,1,261305.4
1768,1707,58,2,998896.02
1769,1708,95,3,1675695.03
1770,1709,81,1,471437.83
1771,1709,90,3,490797.51
1772,1709,66,2,870558.56
1773,1709,65,2,822461.1
1774,1710,61,3,1886138.4
1775,1710,91,2,614905.38
1776,1710,50,3,1704581.85
1777,1710,96,1,184195.58
1778,1711,42,3,734979.99
1779,1711,3,2,322930.6
1780,1711,67,2,397358.24
1781,1711,78,2,717984.38
1782,1712,84,3,402591.57
